CustomerLoyaltyID,Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
3670228,M,51.0,6.0,7.0,0,0,18106.7
3670732,F,71.0,8.0,5.0,1,1,20500.0
3671488,F,45.0,8.0,6.0,0,0,2000.0
3671984,F,67.0,6.0,6.0,0,0,7000.0
3673065,F,68.0,9.0,3.0,1,1,23690.92
3675696,M,37.0,6.0,9.0,0,0,500.0
3678032,F,75.0,10.0,9.0,1,1,2650.0
3680592,M,47.0,10.0,5.0,0,0,3000.0
3681505,F,72.0,10.0,25.0,0,0,6000.0
3685179,M,68.0,5.0,3.0,0,0,20665.56
3686264,F,44.0,9.0,11.0,0,0,3746.34
3688933,F,52.0,6.0,5.0,1,1,6053.35
3689859,F,36.0,10.0,9.0,1,1,1600.0
3689956,F,59.0,7.0,5.0,0,0,2500.0
3690067,F,51.0,8.0,7.0,0,0,6053.35
3692833,F,64.0,15.0,2.0,1,1,6000.0
3696804,F,65.0,8.0,5.0,1,1,1000.0
3697630,F,68.0,11.0,5.0,0,0,6000.0
3698653,M,64.0,7.0,26.0,0,0,7828.53
3698815,F,69.0,6.0,13.0,0,0,14958.67
3698939,F,55.0,12.0,28.0,0,0,14800.0
3701123,F,63.0,7.0,4.0,0,0,10000.0
3701352,M,43.0,2.0,7.0,0,0,24053.35
3702561,F,75.0,9.0,2.0,0,0,5000.0
3702642,F,72.0,14.0,7.0,0,0,3026.67
3704106,F,37.0,13.0,4.0,1,1,3000.0
3704211,F,59.0,9.0,2.0,0,0,7000.0
3704351,M,66.0,11.0,15.0,0,0,31000.0
3704475,M,64.0,8.0,9.0,0,0,3000.0
3706990,F,74.0,13.0,6.0,0,0,2000.0
3709205,F,72.0,4.0,29.0,0,0,6955.32
3715868,F,35.0,5.0,3.0,0,0,3000.0
3718700,F,74.0,9.0,4.0,1,1,1000.0
3720209,F,68.0,5.0,21.0,0,0,4000.0
3720586,M,76.0,10.0,6.0,1,1,2000.0
3720802,F,48.0,3.0,12.0,0,0,44.12
3722104,M,29.0,4.0,5.0,0,0,600.01
3722724,F,33.0,9.0,13.0,1,1,12000.0
3725677,F,47.0,11.0,10.0,1,1,3000.0
3727807,F,69.0,12.0,8.0,0,0,3000.0
3728129,F,52.0,6.0,11.0,0,0,1000.0
3729877,F,63.0,5.0,8.0,0,0,10000.0
3731367,M,71.0,10.0,4.0,0,0,2161.72
3731464,F,48.0,14.0,4.0,1,1,3900.0
3731588,F,76.0,13.0,14.0,1,1,17554.29
3734633,M,46.0,8.0,2.0,0,0,6000.0
3736369,F,73.0,12.0,7.0,0,0,6053.35
3736830,F,48.0,10.0,10.0,0,0,200.0
3737284,F,54.0,12.0,2.0,0,0,3000.0
3738671,F,66.0,10.0,3.0,1,1,5000.0
3739856,M,33.0,21.0,9.0,3,1,6000.0
3740560,M,70.0,12.0,29.0,0,0,30075.0
3741745,F,50.0,10.0,4.0,0,0,1000.0
3743705,F,68.0,6.0,12.0,0,0,6000.0
3745341,M,43.0,10.0,5.0,1,1,6000.0
3745422,F,65.0,12.0,8.0,0,0,50.01
3745678,F,52.0,6.0,4.0,0,0,6053.34
3746690,F,46.0,6.0,9.0,0,0,3511.53
3747085,F,71.0,10.0,5.0,0,0,6000.0
3749177,M,76.0,4.0,13.0,0,0,15527.42
3749355,F,71.0,7.0,4.0,0,0,12000.0
3750264,F,24.0,7.0,5.0,1,1,3000.0
3752550,F,50.0,4.0,5.0,0,0,5000.0
3753492,M,55.0,10.0,5.0,0,0,5000.0
3753859,M,66.0,10.0,2.0,0,0,5000.0
3753921,F,59.0,8.0,4.0,0,0,2000.0
3757366,F,56.0,10.0,5.0,0,0,6187.2
3757471,F,59.0,5.0,4.0,0,0,4000.0
3758842,F,72.0,9.0,3.0,1,1,5000.0
3759040,F,64.0,11.0,4.0,1,1,12000.0
3759210,F,43.0,9.0,8.0,0,0,200.0
3763226,F,62.0,7.0,2.0,0,0,57452.71
3764605,F,67.0,7.0,2.0,0,0,6000.0
3764710,F,55.0,10.0,12.0,0,0,54491.89
3765598,F,79.0,4.0,2.0,0,0,6000.0
3766691,F,66.0,7.0,2.0,0,0,6000.0
3767221,F,65.0,11.0,5.0,0,0,6000.0
3768465,M,53.0,9.0,3.0,0,0,3000.0
3771539,F,64.0,3.0,6.0,0,0,5000.0
3773515,F,57.0,10.0,9.0,0,0,420.01
3775275,F,53.0,10.0,4.0,0,0,1000.0
3775364,F,72.0,15.0,2.0,0,0,1000.0
3775798,F,71.0,17.0,4.0,1,1,2000.0
3776131,F,56.0,8.0,10.0,0,0,360.0
3776336,M,66.0,7.0,14.0,0,0,12000.0
3780597,F,70.0,6.0,8.0,0,0,14100.0
3781488,F,66.0,9.0,2.0,1,1,6000.0
3781593,F,62.0,9.0,12.0,1,1,12160.99
3784738,M,69.0,10.0,4.0,0,0,11000.0
3786404,F,52.0,18.0,7.0,2,1,50.01
3788970,F,35.0,13.0,12.0,1,1,1799.99
3789144,F,59.0,12.0,11.0,0,0,6000.0
3789640,F,57.0,3.0,5.0,0,0,16000.0
3789691,M,66.0,9.0,14.0,0,0,15000.0
3789780,F,51.0,8.0,2.0,0,0,6000.0
3789853,F,64.0,5.0,5.0,0,0,3000.0
3791017,F,68.0,10.0,6.0,0,0,6000.0
3791211,F,26.0,5.0,8.0,0,0,600.0
3791599,F,49.0,9.0,4.0,2,1,10000.0
3794172,F,28.0,5.0,5.0,0,0,600.0
3795020,F,58.0,3.0,18.0,0,0,1000.0
3796515,F,58.0,13.0,9.0,0,0,6000.0
3796590,F,58.0,7.0,4.0,0,0,10050.0
3797333,F,66.0,3.0,5.0,0,0,5000.0
3797554,F,33.0,7.0,3.0,0,0,3000.0
3798100,M,48.0,8.0,8.0,0,0,55.01
3798569,M,47.0,2.0,2.0,0,0,12000.0
3798666,F,39.0,9.0,3.0,1,1,16755.88
3801209,F,74.0,4.0,5.0,0,0,1500.0
3802728,M,48.0,9.0,10.0,0,0,500.0
3802949,M,55.0,9.0,2.0,0,0,2050.0
3803740,F,50.0,15.0,26.0,0,0,1440.0
3807487,F,75.0,6.0,30.0,0,0,180.0
3810747,F,67.0,6.0,9.0,0,0,3000.0
3812812,M,75.0,9.0,11.0,0,0,3000.0
3815897,M,66.0,10.0,9.0,0,0,2000.0
3816036,M,50.0,17.0,3.0,0,0,12.29
3817830,M,55.0,6.0,5.0,0,0,6000.0
3821250,M,47.0,10.0,2.0,0,0,6000.0
3824233,F,53.0,12.0,3.0,0,0,10000.0
3824616,F,42.0,8.0,17.0,0,0,850.0
3825000,F,55.0,12.0,3.0,0,0,9000.0
3825620,M,33.0,15.0,8.0,1,1,600.0
3828395,M,58.0,7.0,4.0,0,0,6000.01
3830632,F,52.0,10.0,3.0,0,0,1698.95
3831728,M,65.0,12.0,5.0,1,1,14000.0
3833143,M,62.0,12.0,3.0,0,0,24901.94
3834190,F,61.0,3.0,3.0,0,0,18000.0
3835529,F,78.0,7.0,27.0,0,0,16146.24
3837106,F,51.0,12.0,4.0,0,0,6000.0
3838218,M,57.0,8.0,3.0,0,0,10000.0
3838927,M,56.0,6.0,9.0,0,0,800.0
3839869,M,59.0,11.0,9.0,0,0,1000.0
3840271,F,73.0,6.0,3.0,0,0,20583.75
3841243,F,71.0,3.0,17.0,0,0,6000.0
3841677,M,50.0,9.0,2.0,0,0,6000.0
3844080,F,61.0,6.0,7.0,0,0,3000.0
3844137,F,71.0,9.0,2.0,0,0,12000.0
3845141,F,55.0,12.0,8.0,0,0,1000.0
3851788,F,66.0,10.0,2.0,0,0,4000.0
3851990,M,68.0,5.0,31.0,0,0,6000.0
3852199,F,63.0,10.0,8.0,0,0,100.01
3854620,M,72.0,5.0,11.0,0,0,1000.0
3855341,F,56.0,6.0,9.0,0,0,1500.0
3857778,F,53.0,10.0,8.0,0,0,3200.0
3858669,F,57.0,10.0,5.0,0,0,2000.0
3860027,M,71.0,10.0,9.0,0,0,11000.0
3860132,M,62.0,7.0,3.0,0,0,20498.14
3860507,M,33.0,12.0,4.0,2,1,780.0
3861279,F,57.0,16.0,5.0,1,1,5000.0
3864596,M,62.0,7.0,12.0,0,0,508.87
3865320,F,59.0,13.0,5.0,0,0,6000.0
3865673,M,60.0,12.0,7.0,0,0,1000.0
3868478,M,51.0,9.0,4.0,0,0,6000.0
3869148,F,48.0,9.0,3.0,2,1,12000.0
3870111,M,47.0,10.0,8.0,0,0,50.01
3871282,F,76.0,11.0,5.0,0,0,615.46
3871355,F,77.0,6.0,2.0,0,0,6000.0
3874389,F,72.0,2.0,28.0,0,0,9600.0
3874796,F,34.0,13.0,16.0,1,1,384.0
3877558,M,62.0,10.0,5.0,0,0,2000.0
3877744,M,39.0,8.0,4.0,1,1,40.0
3879623,F,64.0,5.0,6.0,0,0,5000.0
3882098,F,61.0,15.0,8.0,1,1,12500.0
3882608,F,61.0,14.0,16.0,1,1,14000.0
3889726,F,69.0,12.0,5.0,0,0,4000.0
3890244,F,64.0,5.0,5.0,0,0,420.0
3900703,F,79.0,7.0,21.0,0,0,11000.0
3902722,F,78.0,6.0,4.0,0,0,16000.0
3902838,M,57.0,6.0,5.0,0,0,1000.0
3904881,M,60.0,7.0,2.0,0,0,18000.0
3905667,F,50.0,10.0,9.0,1,1,500.0
3906418,M,66.0,6.0,4.0,0,0,20000.0
3907619,F,31.0,6.0,5.0,1,1,6000.0
3908003,F,65.0,9.0,9.0,0,0,1000.0
3908151,F,67.0,7.0,2.0,0,0,6000.0
3908755,F,37.0,2.0,4.0,1,1,3000.0
3909522,F,43.0,6.0,5.0,0,0,600.0
3912515,F,69.0,8.0,9.0,0,0,2000.0
3913252,F,68.0,4.0,2.0,0,0,11000.0
3913317,M,70.0,12.0,12.0,0,0,3000.0
3914127,F,56.0,8.0,10.0,0,0,530.0
3915379,M,50.0,10.0,9.0,0,0,420.0
3915565,M,65.0,10.0,5.0,0,0,5000.0
3916448,M,71.0,7.0,2.0,0,0,9000.0
3917428,F,53.0,8.0,3.0,0,0,3000.0
3918939,M,51.0,5.0,3.0,0,0,20569.19
3920569,F,73.0,9.0,3.0,0,0,20740.07
3921123,F,54.0,14.0,6.0,1,1,6107.64
3921913,F,72.0,5.0,5.0,0,0,4000.0
3922650,M,48.0,8.0,10.0,0,0,50.01
3923150,M,60.0,12.0,19.0,0,0,12699.5
3926516,M,78.0,9.0,8.0,0,0,600.0
3928284,F,76.0,9.0,12.0,0,0,2000.0
3933350,F,43.0,11.0,7.0,1,1,12000.0
3934888,F,73.0,6.0,4.0,0,0,12000.0
3935329,F,75.0,9.0,7.0,1,1,9469.06
3935671,F,74.0,12.0,9.0,1,1,720.0
3940519,F,50.0,9.0,9.0,0,0,13200.0
3943623,F,79.0,2.0,2.0,0,0,3000.0
3948072,F,59.0,5.0,4.0,0,0,4000.0
3950107,F,34.0,8.0,5.0,1,1,3000.0
3955133,F,74.0,11.0,11.0,0,0,3800.0
3955303,F,71.0,9.0,7.0,0,0,28334.31
3960463,F,46.0,7.0,3.0,0,0,26448.99
3964825,F,43.0,10.0,11.0,0,0,720.0
3967565,M,65.0,16.0,5.0,1,1,7720.0
3969983,F,63.0,6.0,8.0,0,0,5100.0
3970116,F,57.0,13.0,6.0,0,0,960.0
3970639,F,70.0,5.0,6.0,0,0,6000.0
3971244,M,65.0,16.0,6.0,1,1,2500.0
3971554,F,65.0,6.0,2.0,0,0,6000.0
3978257,M,71.0,10.0,5.0,0,0,4290.46
3983153,F,64.0,7.0,20.0,0,0,6000.01
3984710,F,41.0,10.0,5.0,0,0,1000.0
3990699,F,30.0,12.0,5.0,0,0,2400.0
3998142,M,60.0,2.0,5.0,0,0,1500.0
3998797,M,58.0,9.0,2.0,0,0,500.0
3999750,M,48.0,9.0,3.0,1,1,215.0
4002334,F,42.0,8.0,10.0,1,1,300.0
4003950,F,72.0,7.0,17.0,0,0,15000.0
4007018,M,34.0,6.0,2.0,0,0,300.0
4014057,F,39.0,5.0,2.0,1,1,300.0
4015797,F,53.0,11.0,8.0,0,0,1080.0
4033256,M,56.0,15.0,6.0,0,0,6000.0
4038371,F,63.0,14.0,4.0,0,0,20050.0
4043898,F,76.0,9.0,6.0,0,0,6053.35
4045467,F,54.0,8.0,11.0,0,0,4000.0
4047702,M,49.0,11.0,2.0,1,1,4000.0
4048873,F,53.0,4.0,29.0,0,0,3000.0
4052811,F,68.0,13.0,4.0,1,1,6000.0
4055497,M,61.0,4.0,12.0,0,0,500.0
4056361,F,74.0,6.0,8.0,0,0,10500.0
4057635,M,63.0,9.0,14.0,0,0,22652.89
4059506,F,75.0,16.0,12.0,0,0,1090.95
4061896,F,44.0,7.0,7.0,1,1,1628.21
4062655,F,60.0,7.0,28.0,1,1,3000.0
4062833,M,76.0,6.0,30.0,0,0,6400.0
4065182,M,60.0,12.0,5.0,0,0,3000.0
4065344,M,75.0,9.0,20.0,0,0,2000.01
4071190,F,34.0,15.0,6.0,1,1,10.0
4074645,F,45.0,8.0,9.0,0,0,6000.01
4078136,M,52.0,9.0,4.0,0,0,4175.0
4080505,F,39.0,21.0,8.0,3,1,11250.0
4082001,M,33.0,10.0,10.0,1,1,26.0
4083512,F,71.0,4.0,3.0,0,0,5000.0
4087380,F,63.0,4.0,10.0,1,1,1800.0
4091051,F,47.0,7.0,2.0,0,0,12000.0
4093860,F,55.0,6.0,8.0,0,0,500.0
4094387,F,54.0,13.0,2.0,1,1,2000.0
4101480,M,66.0,8.0,8.0,0,0,1500.0
4105990,F,37.0,20.0,6.0,3,1,7000.0
4108418,F,63.0,11.0,3.0,0,0,4000.0
4109171,M,59.0,6.0,5.0,0,0,6053.35
4109724,F,39.0,8.0,2.0,2,1,500.0
4113462,F,61.0,12.0,13.0,0,0,22800.01
4113632,M,48.0,5.0,5.0,0,0,6000.0
4114329,F,44.0,9.0,11.0,0,0,5173.73
4118898,F,64.0,10.0,5.0,0,0,19597.32
4119894,M,58.0,8.0,5.0,0,0,7500.0
4120132,M,69.0,12.0,8.0,0,0,12000.0
4122011,F,48.0,6.0,6.0,0,0,4000.0
4123891,F,72.0,9.0,5.0,1,1,5000.0
4127293,M,76.0,5.0,26.0,0,0,56078.38
4132483,F,55.0,8.0,5.0,0,0,6053.35
4132688,M,70.0,8.0,2.0,0,0,12000.0
4136799,F,60.0,11.0,4.0,0,0,9000.0
4137531,F,62.0,11.0,25.0,0,0,35465.2
4138015,M,46.0,10.0,4.0,0,0,5000.0
4142012,M,56.0,16.0,7.0,0,0,1000.0
4142225,F,35.0,6.0,3.0,1,1,1015.0
4144317,M,49.0,18.0,4.0,0,0,3000.0
4154789,F,33.0,10.0,5.0,0,0,3.32
4156714,F,45.0,6.0,2.0,0,0,6000.0
4159055,F,37.0,11.0,5.0,1,1,10000.0
4161807,F,48.0,9.0,3.0,0,0,20485.84
4166485,F,72.0,15.0,7.0,0,0,3026.67
4168844,M,44.0,8.0,5.0,0,0,6053.35
4169255,F,48.0,14.0,4.0,1,1,1000.0
4173953,F,51.0,7.0,20.0,0,0,2000.0
4178122,F,40.0,16.0,8.0,0,0,50.01
4182391,F,40.0,16.0,9.0,1,1,500.01
4185773,F,76.0,10.0,4.0,1,1,1200.0
4188462,M,63.0,16.0,11.0,0,0,4700.0
4197720,M,69.0,6.0,5.0,0,0,10000.0
4199219,F,51.0,7.0,4.0,0,0,17217.78
4200411,M,69.0,7.0,3.0,0,0,6000.0
4205111,M,40.0,4.0,4.0,0,0,1500.0
4208161,M,65.0,9.0,4.0,0,0,20000.0
4209206,F,60.0,5.0,7.0,1,1,6053.35
4211928,F,73.0,13.0,7.0,1,1,100.0
4229479,M,53.0,7.0,6.0,0,0,12106.7
4238818,F,46.0,8.0,7.0,0,0,12140.78
4239520,F,55.0,15.0,5.0,0,0,1230.0
4240715,F,53.0,8.0,26.0,0,0,3000.0
4243544,F,70.0,9.0,9.0,0,0,6105.32
4243943,F,65.0,4.0,5.0,1,1,2000.0
4244508,M,77.0,13.0,8.0,1,1,500.0
4252780,F,51.0,13.0,2.0,0,0,6000.0
4261984,M,53.0,11.0,3.0,0,0,6000.0
4274601,F,78.0,8.0,8.0,0,0,3000.0
4275780,F,49.0,9.0,3.0,0,0,20023.75
4278771,M,64.0,13.0,2.0,0,0,6000.0
4279824,F,76.0,8.0,14.0,0,0,3000.0
4280628,F,31.0,10.0,7.0,1,1,10.0
4282752,F,52.0,6.0,10.0,0,0,1200.0
4283201,F,61.0,10.0,5.0,1,1,1500.0
4288424,F,53.0,10.0,6.0,0,0,12107.64
4296958,M,49.0,8.0,5.0,0,0,6053.35
4308247,F,33.0,10.0,4.0,1,1,600.0
4310012,F,43.0,10.0,4.0,1,1,4035.57
4314239,M,41.0,10.0,5.0,0,0,6000.0
4318641,F,76.0,9.0,3.0,0,0,8053.34
4319370,M,76.0,7.0,3.0,0,0,18000.0
4324994,M,46.0,4.0,5.0,0,0,1000.0
4341139,F,71.0,5.0,8.0,1,1,9000.0
4347501,F,50.0,10.0,3.0,0,0,9000.0
4350251,F,54.0,3.0,2.0,0,0,6000.0
4350839,F,68.0,16.0,8.0,1,1,3000.0
4352831,F,53.0,6.0,8.0,0,0,7410.0
4354982,F,72.0,9.0,8.0,0,0,10937.59
4362977,F,70.0,4.0,4.0,0,0,3000.0
4371585,F,61.0,6.0,6.0,1,1,6053.35
4380614,M,67.0,8.0,3.0,0,0,5726.89
4389018,M,50.0,5.0,3.0,0,0,20435.71
4397185,F,51.0,12.0,8.0,1,1,8800.0
4399846,F,30.0,4.0,5.0,1,1,700.0
4400526,F,68.0,7.0,4.0,0,0,6315.0
4402227,F,64.0,16.0,13.0,1,1,1000.0
4403568,F,55.0,12.0,11.0,0,0,6000.0
4412966,M,61.0,9.0,12.0,0,0,3600.0
4421825,F,65.0,8.0,32.0,0,0,5000.0
4423364,M,57.0,7.0,10.0,0,0,600.0
4435699,M,71.0,7.0,6.0,0,0,3000.0
4445384,M,31.0,10.0,2.0,1,1,2020.76
4449274,F,68.0,5.0,3.0,0,0,9000.0
4451880,F,79.0,10.0,4.0,1,1,6053.34
4453077,F,66.0,7.0,5.0,0,0,6000.0
4457315,M,39.0,6.0,3.0,1,1,19411.32
4457560,F,51.0,5.0,4.0,1,1,7000.0
4460626,M,70.0,7.0,8.0,0,0,18500.0
4461622,F,68.0,8.0,2.0,0,0,6000.0
4464885,F,79.0,6.0,2.0,0,0,2000.0
4465075,F,68.0,12.0,7.0,0,0,100.01
4465865,M,70.0,3.0,2.0,0,0,1000.0
4466411,F,62.0,9.0,5.0,1,1,2044.49
4485416,F,53.0,5.0,6.0,0,0,2133.12
4491874,F,65.0,10.0,6.0,0,0,6000.0
4503384,M,58.0,7.0,2.0,1,1,6100.0
4516478,M,79.0,12.0,4.0,0,0,6000.0
4518373,F,52.0,10.0,2.0,0,0,10000.0
4518926,F,69.0,6.0,5.0,0,0,9000.0
4531124,M,40.0,9.0,5.0,0,0,3000.0
4533801,F,36.0,15.0,4.0,2,1,480.0
4535820,M,66.0,7.0,8.0,0,0,1600.0
4538722,F,61.0,10.0,4.0,1,1,1000.0
4539591,F,58.0,9.0,9.0,0,0,3000.0
4542460,F,42.0,9.0,7.0,0,0,6105.32
4544676,F,40.0,7.0,7.0,0,0,6105.32
4558448,F,76.0,15.0,4.0,1,1,239542.13
4599012,M,68.0,13.0,9.0,1,1,500.0
4602749,M,62.0,8.0,13.0,0,0,20173.35
4604415,F,47.0,8.0,9.0,0,0,120.0
4612981,M,65.0,8.0,3.0,0,0,9000.0
4670604,F,68.0,7.0,4.0,0,0,6053.34
4674928,F,69.0,15.0,11.0,1,1,12000.0
4701658,F,67.0,6.0,13.0,0,0,12900.0
4703049,F,27.0,8.0,3.0,1,1,2500.0
4704622,M,66.0,6.0,3.0,0,0,6000.0
4712951,M,73.0,10.0,2.0,0,0,3000.0
4713443,M,66.0,2.0,31.0,0,0,12000.0
4714512,M,50.0,6.0,3.0,0,0,5000.0
4716639,F,35.0,5.0,4.0,0,0,6000.0
4718690,M,48.0,2.0,11.0,0,0,1300.0
4724798,F,54.0,9.0,13.0,0,0,6000.0
4724895,M,61.0,7.0,3.0,0,0,20520.14
4725948,M,37.0,4.0,4.0,0,0,2700.0
4728114,F,74.0,10.0,5.0,0,0,7000.0
4728327,F,74.0,8.0,8.0,0,0,9042.94
4736532,F,58.0,12.0,4.0,0,0,4000.0
4736990,F,48.0,3.0,4.0,0,0,4200.0
4737466,F,65.0,10.0,4.0,0,0,1500.0
4747925,M,68.0,9.0,4.0,0,0,12132.64
4748832,M,68.0,11.0,8.0,0,0,6000.0
4748905,M,72.0,7.0,7.0,0,0,12210.64
4751566,F,63.0,12.0,5.0,0,0,1500.0
4757343,F,66.0,4.0,8.0,1,1,4680.0
4789067,F,62.0,11.0,6.0,0,0,6000.0
4800346,F,48.0,12.0,12.0,0,0,6053.34
4800508,M,44.0,14.0,5.0,1,1,480.01
4839900,F,43.0,10.0,21.0,0,0,12000.0
4845722,F,29.0,8.0,3.0,0,0,35.0
4869540,F,77.0,13.0,25.0,0,0,18053.35
4869966,F,46.0,5.0,10.0,0,0,100.0
4893107,F,50.0,11.0,11.0,0,0,500.0
4905245,F,71.0,9.0,8.0,0,0,3000.0
4960793,M,57.0,5.0,2.0,0,0,10000.0
4968573,F,50.0,9.0,3.0,0,0,7500.0
5002729,M,34.0,19.0,2.0,3,1,5050.0
5039835,M,65.0,12.0,5.0,0,0,6000.0
5042356,F,57.0,8.0,8.0,2,1,9000.0
5053374,M,32.0,4.0,8.0,1,1,359.85
5053633,F,59.0,16.0,2.0,0,0,6000.0
5178185,F,55.0,10.0,9.0,0,0,2000.0
5221862,F,36.0,7.0,8.0,0,0,4750.0
5229405,F,46.0,7.0,3.0,0,0,2500.0
5273064,M,34.0,6.0,4.0,1,1,600.0
5274184,F,42.0,3.0,4.0,0,0,1800.0
5312256,F,34.0,10.0,9.0,1,1,50.0
5328667,F,75.0,6.0,8.0,1,1,3000.0
5333172,F,28.0,10.0,10.0,1,1,9000.0
5394287,M,53.0,9.0,6.0,0,0,6000.0
5406420,F,64.0,9.0,2.0,1,1,4200.0
5410134,F,76.0,9.0,6.0,0,0,2000.0
5431573,M,60.0,10.0,8.0,0,0,500.0
5432073,F,66.0,8.0,4.0,0,0,12000.0
5434556,M,73.0,12.0,8.0,0,0,13122.49
5436850,F,70.0,6.0,2.0,0,0,1550.0
5437237,F,43.0,9.0,8.0,0,0,50.01
5439930,M,74.0,3.0,11.0,0,0,6000.0
5441544,F,70.0,11.0,4.0,0,0,20531.94
5443121,F,50.0,10.0,9.0,0,0,2000.0
5443512,F,45.0,8.0,8.0,0,0,100.01
5450756,F,59.0,7.0,5.0,0,0,6000.0
5454409,M,47.0,10.0,4.0,0,0,12000.0
5511186,F,76.0,6.0,6.0,1,1,3000.0
5532566,F,60.0,6.0,6.0,0,0,12000.0
5533643,M,63.0,12.0,17.0,0,0,18035.46
5534097,M,72.0,14.0,2.0,0,0,5000.0
5537223,M,62.0,11.0,3.0,0,0,19416.15
5538440,F,56.0,6.0,5.0,0,0,2000.0
5557216,M,63.0,8.0,5.0,0,0,1000.0
5558212,M,56.0,10.0,4.0,0,0,6000.0
5572738,F,30.0,12.0,6.0,1,1,10.0
5575915,F,58.0,14.0,9.0,0,0,7515.0
5576903,M,73.0,10.0,3.0,0,0,20655.59
5585198,F,41.0,14.0,9.0,1,1,50.0
5585600,M,60.0,7.0,4.0,0,0,6000.0
5587948,F,70.0,6.0,6.0,0,0,10000.0
5588073,M,54.0,5.0,11.0,0,0,29158.67
5594081,F,69.0,13.0,9.0,0,0,2000.0
5597021,F,76.0,7.0,26.0,0,0,13500.0
5614996,F,38.0,25.0,4.0,3,1,2000.0
5618959,F,69.0,9.0,22.0,0,0,6000.0
5620295,F,70.0,6.0,24.0,0,0,3000.0
5625858,F,65.0,12.0,13.0,0,0,6053.35
5626048,M,75.0,6.0,5.0,1,1,3000.0
5627923,M,71.0,8.0,12.0,0,0,172.83
5644801,F,38.0,27.0,3.0,3,1,3397.96
5655668,M,51.0,5.0,8.0,0,0,12000.0
5659426,M,75.0,8.0,5.0,0,0,2000.0
5661447,F,67.0,5.0,4.0,0,0,12000.0
5701112,F,69.0,8.0,8.0,0,0,2610.01
5729580,F,70.0,7.0,5.0,0,0,600.0
5729793,F,66.0,8.0,2.0,0,0,6000.0
5733693,F,55.0,5.0,9.0,1,1,20000.0
5735955,M,60.0,4.0,2.0,0,0,3000.0
5736242,F,78.0,12.0,10.0,0,0,500.0
5739330,F,46.0,3.0,6.0,0,0,5089.71
5739624,M,65.0,10.0,2.0,0,0,6000.0
5748380,F,53.0,9.0,8.0,0,0,730.0
5753619,M,40.0,8.0,5.0,1,1,420.0
5764416,M,42.0,8.0,5.0,0,0,2000.0
5784743,F,42.0,5.0,6.0,0,0,3800.0
5794773,M,56.0,11.0,12.0,0,0,4000.0
5795826,F,23.0,9.0,4.0,1,1,420.0
5796008,F,41.0,8.0,2.0,0,0,6000.0
5796598,F,50.0,8.0,9.0,0,0,1000.0
5798841,F,58.0,6.0,2.0,0,0,2100.0
5799643,M,37.0,13.0,8.0,0,0,200.0
5801524,F,54.0,8.0,10.0,0,0,2000.0
5802326,F,62.0,8.0,6.0,0,0,36214.33
5807670,M,50.0,4.0,8.0,0,0,6105.32
5808596,F,75.0,10.0,3.0,0,0,39416.32
5809657,M,57.0,4.0,8.0,0,0,3000.0
5814618,M,38.0,7.0,8.0,1,1,9053.35
5817293,M,60.0,7.0,5.0,0,0,960.0
5823013,F,78.0,9.0,12.0,0,0,1000.0
5825687,F,52.0,5.0,9.0,0,0,3000.0
5825822,M,46.0,12.0,8.0,0,0,12000.0
5826020,F,66.0,4.0,6.0,0,0,1000.0
5826128,F,70.0,5.0,7.0,0,0,6053.35
5826535,M,41.0,12.0,8.0,0,0,50.01
5827914,M,58.0,5.0,4.0,0,0,6000.0
5828139,M,56.0,7.0,7.0,0,0,12106.7
5829747,M,44.0,11.0,8.0,0,0,3000.0
5832268,M,75.0,9.0,12.0,0,0,4500.0
5833264,F,70.0,10.0,12.0,1,1,9600.0
5833787,M,77.0,10.0,5.0,0,0,6000.0
5833884,F,52.0,9.0,5.0,1,1,6000.0
5834031,F,62.0,8.0,19.0,0,0,8864.21
5835879,F,78.0,7.0,8.0,0,0,500.01
5837170,F,59.0,11.0,12.0,0,0,6053.35
5859956,F,66.0,9.0,5.0,0,0,3000.0
5887127,F,77.0,7.0,2.0,1,1,3550.0
5889006,F,66.0,11.0,2.0,0,0,3000.0
5890012,M,57.0,12.0,6.0,0,0,3026.67
5892120,F,64.0,10.0,7.0,0,0,12247.7
5892775,F,77.0,8.0,2.0,0,0,2325.0
5893925,F,51.0,8.0,6.0,0,0,5997.16
5893992,F,64.0,8.0,16.0,0,0,6053.35
5894700,F,55.0,10.0,2.0,0,0,10000.0
5896193,M,65.0,5.0,2.0,0,0,6000.0
5898722,M,78.0,10.0,15.0,1,1,1000.0
5903394,F,55.0,2.0,6.0,0,0,1795.46
5906296,F,75.0,6.0,16.0,0,0,1000.0
5907314,F,40.0,10.0,8.0,0,0,500.0
5909155,F,66.0,7.0,6.0,0,0,1000.01
5910498,F,74.0,7.0,5.0,0,0,4000.0
5914906,F,60.0,6.0,12.0,1,1,6580.42
5916526,F,24.0,9.0,2.0,1,1,3000.0
5917255,F,58.0,7.0,2.0,0,0,1000.0
5919746,F,46.0,9.0,8.0,2,1,600.0
5920760,F,67.0,9.0,23.0,0,0,2000.0
5923697,F,75.0,7.0,2.0,0,0,12652.53
5929563,F,72.0,5.0,8.0,0,0,12158.67
5931509,M,53.0,8.0,3.0,0,0,6058.76
5938120,F,61.0,13.0,7.0,1,1,1500.0
